0.4 2.2786055982819966 0.1906788906874283
0.5 2.266358283828872 0.19457416606896544
0.66 2.251845344375747 0.194317502014422
1.0 2.236961311172622 0.18902484894638213
1.5 2.2390035475007473 0.22348970324980708
2.0 2.2639925611726213 0.24917573528578377
2.5 2.3115304029694954 0.2363222908967311
3.0 2.3803524244538687 0.2397020745834587
3.5 2.4668538892976164 0.255972374176971
4.0 2.564151252578864 0.28427872098768625
4.5 2.6624837721101122 0.2942396106748784
5.0 2.7523983228913598 0.29919935078083953
5.5 2.8284456861726084 0.3001876092534544
6.0 2.889869026016357 0.29295839695050496
6.5 2.9385775221101063 0.2952743956046679
7.0 2.977198127578855 0.29419834971316927
7.5 3.008103889297604 0.29430451836728044
8.0 3.033174690078854 0.2972381349468774
